,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
ENSG00000149476,984.497121,0.205198148,0.072327129,2.837084121,0.004552762,0.030946658,
ENSG00000136295,1786.315912,0.204991763,0.072900068,2.811955706,0.004924128,0.032920379,
ENSG00000089063,1723.927897,0.204952198,0.058742676,3.488983007,0.000484862,0.004870438,
ENSG00000133597,2193.414568,0.204873408,0.060331505,3.395794778,0.000684296,0.006512324,
ENSG00000163082,2219.131367,0.204624901,0.062339625,3.282421088,0.001029198,0.009173285,
ENSG00000177728,1413.582391,0.204353674,0.066261164,3.084064073,0.002041936,0.016290245,
ENSG00000095906,1473.206354,0.204266462,0.067959228,3.005720759,0.002649522,0.020154826,
ENSG00000113328,2385.219536,0.204245443,0.060427884,3.379986682,0.000724893,0.006808373,
ENSG00000151929,1788.004652,0.204060383,0.057276503,3.562724171,0.000367026,0.00383042,
ENSG00000113140,8430.769912,0.204036999,0.04437191,4.598337066,4.26E-06,7.97E-05,
ENSG00000008853,1084.247923,0.204032836,0.072891778,2.799120015,0.005124209,0.034076582,
ENSG00000116133,32221.78318,0.204023955,0.044989949,4.534878565,5.76E-06,0.000103663,
ENSG00000107819,1133.980373,0.203825942,0.067305619,3.028364425,0.002458814,0.018940786,
ENSG00000102265,1904.704689,0.203804249,0.056397418,3.613715925,0.00030184,0.0032474,
ENSG00000213942,1556.955,0.203657173,0.072220776,2.819925005,0.004803487,0.032289516,
ENSG00000124275,1034.682225,0.203412829,0.072138037,2.81977219,0.004805775,0.032289516,
ENSG00000099875,5417.80476,0.20315521,0.055254216,3.676736831,0.000236237,0.002632275,
ENSG00000181904,1081.922904,0.20309588,0.068225811,2.976818836,0.002912561,0.021736011,
ENSG00000196581,8684.029724,0.203092652,0.056742512,3.579197438,0.000344651,0.00362705,
ENSG00000198355,2688.463059,0.202685178,0.065173151,3.109949054,0.001871196,0.015079154,
ENSG00000134905,1266.446638,0.202555559,0.064377201,3.14638655,0.001653014,0.01362143,
ENSG00000117016,1205.754323,0.202378501,0.067463605,2.999817462,0.002701414,0.020448914,
ENSG00000234882,7023.620375,0.20148481,0.044197378,4.558750242,5.15E-06,9.43E-05,
ENSG00000089775,826.7793087,0.20145204,0.076206998,2.643484787,0.008205745,0.049416494,
ENSG00000261221,1152.809476,0.201325127,0.069190202,2.909734647,0.003617357,0.025761329,
ENSG00000213639,13579.93323,0.201266991,0.040303917,4.993732801,5.92E-07,1.36E-05,
ENSG00000258486,1460249.782,0.201232848,0.041723426,4.823018358,1.41E-06,2.98E-05,
ENSG00000144136,2751.636113,0.200524615,0.058038836,3.45500754,0.000550277,0.005413846,
ENSG00000108788,883.3697488,0.200078456,0.075471733,2.651038309,0.008024474,0.048645649,
ENSG00000101849,4192.567357,0.200059319,0.052867732,3.784147954,0.000154236,0.001838803,
ENSG00000176022,1345.675805,0.198925624,0.070941075,2.804096532,0.00504578,0.033621795,
ENSG00000116209,2660.839186,0.198794513,0.053859778,3.690964242,0.000223406,0.002517228,
ENSG00000125505,3232.632406,0.198726333,0.062095728,3.200322111,0.001372741,0.011641352,
ENSG00000179526,1336.604349,0.198389302,0.067147707,2.954520899,0.003131549,0.023014433,
ENSG00000102125,971.5617637,0.198248351,0.07251644,2.733840099,0.006260044,0.039988641,
ENSG00000163428,6461.215303,0.197940019,0.043675556,4.532054976,5.84E-06,0.000104965,
ENSG00000258016,2091.524587,0.197803277,0.056762659,3.484742977,0.00049261,0.004943324,
ENSG00000183742,2979.954764,0.197629529,0.055852142,3.538441379,0.000402497,0.004153137,
ENSG00000145390,1187.398215,0.197462184,0.071485995,2.762249933,0.005740452,0.037406965,
ENSG00000196365,2772.09078,0.197405868,0.051305415,3.847661444,0.000119251,0.001478856,
ENSG00000134882,1197.058565,0.197357329,0.068352075,2.887364135,0.003884843,0.027269918,
ENSG00000040633,894.2470364,0.196712623,0.072413775,2.716508322,0.006597454,0.04168014,
ENSG00000109736,3876.964377,0.196652983,0.053697849,3.662213425,0.000250045,0.002761634,
ENSG00000115295,2861.370952,0.196499037,0.051916436,3.784909954,0.000153764,0.001834396,
ENSG00000183741,4632.623313,0.196297851,0.052539243,3.736213949,0.000186812,0.00216314,
ENSG00000068120,3551.773804,0.196045749,0.049053412,3.996577215,6.43E-05,0.000871764,
ENSG00000104447,6318.223063,0.195936708,0.048937297,4.003831842,6.23E-05,0.000847734,
ENSG00000168461,1846.851676,0.195879164,0.057398552,3.412615058,0.000643428,0.006196769,
ENSG00000108262,2792.162837,0.195667646,0.057797106,3.385422906,0.000710687,0.006709443,
ENSG00000105426,6509.772386,0.195399548,0.060926054,3.207159099,0.001340528,0.011430906,
ENSG00000107874,1095.280987,0.195252056,0.071473105,2.731825555,0.006298448,0.040170102,
ENSG00000175643,927.6452677,0.195205244,0.073189988,2.667103114,0.007650819,0.04683555,
ENSG00000130725,1173.391711,0.19509486,0.070003053,2.786947867,0.005320704,0.035126357,
ENSG00000144647,1235.768535,0.195056102,0.069085691,2.823393657,0.004751819,0.032013426,
ENSG00000110768,1097.88154,0.194919481,0.073581725,2.649020264,0.008072549,0.048775191,
ENSG00000169188,1257.385681,0.194657474,0.065032313,2.993242347,0.002760305,0.020824078,
ENSG00000135069,2050.767603,0.194600909,0.065293102,2.980420643,0.002878528,0.021538037,
ENSG00000131653,5630.94709,0.194410078,0.049732822,3.909089994,9.26E-05,0.001196161,
ENSG00000159461,6670.389665,0.194073252,0.043694294,4.441615479,8.93E-06,0.000153051,
ENSG00000135823,1557.007358,0.193840407,0.059854442,3.238529992,0.001201474,0.010439387,
ENSG00000079739,2391.99189,0.193146314,0.055638597,3.471444718,0.000517666,0.005166373,
ENSG00000066739,1666.026322,0.192703293,0.063310577,3.043777222,0.002336281,0.018149993,
ENSG00000051523,2747.145382,0.192684006,0.070938318,2.716218972,0.006603223,0.041703473,
ENSG00000164976,1334.03499,0.192626494,0.06284031,3.065333278,0.002174276,0.017129881,
ENSG00000235957,2383.290538,0.192587216,0.052775815,3.649156625,0.000263103,0.002889958,
ENSG00000174282,1845.647713,0.192429847,0.06352688,3.029109054,0.002452761,0.018901409,
ENSG00000204388,4635.013219,0.192409452,0.048952081,3.9305674,8.47E-05,0.001107703,
ENSG00000108557,3475.227949,0.192399994,0.066485197,2.893877183,0.00380517,0.026841945,
ENSG00000171130,3889.503214,0.192017264,0.051760464,3.709728448,0.000207482,0.002369703,
ENSG00000169689,1442.380925,0.191696329,0.064057302,2.992575756,0.00276634,0.02084958,
ENSG00000130731,1241.666031,0.19165275,0.065480567,2.926864562,0.00342398,0.024699371,
ENSG00000109861,1656.783882,0.191632184,0.062918101,3.045740115,0.002321084,0.018059865,
ENSG00000205250,1239.785297,0.19159808,0.067948042,2.819773381,0.004805758,0.032289516,
ENSG00000057252,1588.416482,0.191460878,0.065790549,2.910157773,0.003612463,0.025744729,
ENSG00000118257,3646.692999,0.190662931,0.059536017,3.202480469,0.001362495,0.011569118,
ENSG00000149925,25668.90065,0.190556267,0.039326765,4.845459996,1.26E-06,2.70E-05,
ENSG00000225093,5413.781814,0.190388876,0.061909984,3.075253216,0.002103239,0.016661701,
ENSG00000165959,1436.987908,0.190304859,0.067332593,2.826340845,0.004708314,0.031794964,
ENSG00000217027,7078.559625,0.190298333,0.055933295,3.402237157,0.000668366,0.006387952,
ENSG00000160991,2847.753187,0.190292726,0.05112853,3.721850149,0.000197768,0.002270381,
ENSG00000167775,2072.534596,0.190227637,0.067140769,2.833265683,0.004607507,0.031219164,
ENSG00000163870,1470.391512,0.190218686,0.069832365,2.723933026,0.006450959,0.040921932,
ENSG00000180530,3906.260456,0.190083026,0.050316256,3.777765669,0.000158242,0.001878886,
ENSG00000117676,1628.347791,0.189988147,0.064311268,2.954196858,0.00313484,0.023027031,
ENSG00000101290,2765.337344,0.189957232,0.053911829,3.523479677,0.00042592,0.004349489,
ENSG00000075151,1652.319208,0.189941485,0.05939204,3.19809665,0.001383379,0.011718651,
ENSG00000133104,1233.686428,0.189922959,0.067967762,2.794309456,0.005201068,0.034473593,
ENSG00000114573,2845.159688,0.189859671,0.057467057,3.303800155,0.000953838,0.008581552,
ENSG00000232888,10512.20749,0.189491686,0.056882295,3.331294648,0.000864431,0.007919019,
ENSG00000167962,3024.943446,0.187819049,0.057289319,3.278430461,0.001043861,0.009288668,
ENSG00000114770,1385.498723,0.187685426,0.064432684,2.912891641,0.003580988,0.025593048,
ENSG00000146083,1926.97873,0.187333077,0.062510475,2.996826989,0.002728055,0.020619497,
ENSG00000065534,1636.424292,0.186986082,0.059611629,3.136738332,0.001708385,0.014003043,
ENSG00000164323,1452.556217,0.18653355,0.063110431,2.955669104,0.003119916,0.022955092,
ENSG00000060237,11020.2931,0.186427149,0.046142503,4.040247859,5.34E-05,0.000740304,
ENSG00000125901,1663.002329,0.186370249,0.068261002,2.730259504,0.006328449,0.040259195,
ENSG00000252481,1839.904367,0.185917781,0.065196714,2.851643412,0.004349386,0.029883436,
ENSG00000157593,1422.255027,0.185763184,0.061914357,3.000324831,0.002696918,0.020422753,
ENSG00000136478,3190.434109,0.185354821,0.049251974,3.763398865,0.00016762,0.001977379,
ENSG00000128833,2547.016489,0.185311986,0.056688605,3.268945958,0.001079489,0.009553717,
ENSG00000075785,7176.04288,0.184794586,0.048784224,3.787998861,0.000151866,0.001813899,
ENSG00000185551,2603.347207,0.184650137,0.053352562,3.460942262,0.000538288,0.005319003,
ENSG00000101126,6333.924755,0.184627,0.060379512,3.057775617,0.002229865,0.017437907,
ENSG00000166825,27673.17856,0.184621857,0.053473924,3.452558637,0.000555297,0.005449884,
ENSG00000235043,2190.59479,0.184570846,0.06164079,2.994297228,0.002750778,0.020760006,
ENSG00000129103,2806.14237,0.184223633,0.053242719,3.460071825,0.000540031,0.005328698,
ENSG00000122705,3119.558998,0.184206728,0.055932008,3.293404546,0.000989819,0.008877443,
ENSG00000226084,2759.991423,0.184163046,0.055332836,3.328277743,0.000873847,0.007994347,
ENSG00000167969,2299.661063,0.184030741,0.057479021,3.201702796,0.001366179,0.011590596,
ENSG00000091542,3259.721121,0.183993247,0.052198379,3.524884282,0.000423668,0.004329342,
ENSG00000182199,4349.857517,0.183408457,0.049311027,3.719420773,0.00019968,0.002288405,
ENSG00000186522,1689.992099,0.183376073,0.062553716,2.931497694,0.003373319,0.024377688,
ENSG00000181788,1938.307193,0.183286052,0.057548844,3.184878103,0.00144815,0.012183137,
ENSG00000092621,4123.403148,0.183015278,0.047044931,3.890223102,0.000100152,0.001275876,
ENSG00000140990,2320.769957,0.182612384,0.054396792,3.357043247,0.000787808,0.007322142,
ENSG00000198356,3237.35533,0.182476993,0.054995336,3.318044887,0.000906499,0.00822564,
ENSG00000010017,1187.087578,0.182319419,0.06811398,2.676681335,0.007435532,0.04578466,
ENSG00000014919,1751.165001,0.182132051,0.05933828,3.069385438,0.002144997,0.016939065,
ENSG00000166189,1512.566758,0.181990877,0.064243608,2.83282466,0.004613869,0.031251727,
ENSG00000160113,3902.399257,0.181909131,0.06616284,2.749415382,0.005970168,0.038566131,
ENSG00000110400,1803.556236,0.181698748,0.060333012,3.011597522,0.002598769,0.019836349,
ENSG00000153879,1935.419115,0.181577054,0.064236997,2.826674075,0.004703417,0.031793961,
ENSG00000164823,1587.273651,0.181469002,0.061045889,2.972665381,0.002952261,0.02195075,
ENSG00000265150,1183896.713,0.180892752,0.03771809,4.795915015,1.62E-06,3.35E-05,
ENSG00000149357,2642.372177,0.180635884,0.052056934,3.469967764,0.000520521,0.005187135,
ENSG00000110711,1502.926206,0.180554575,0.063641941,2.837037549,0.004553426,0.030946658,
ENSG00000126001,1604.635103,0.180284281,0.06692604,2.693783779,0.007064598,0.043981335,
ENSG00000177426,2402.949994,0.180169875,0.055555583,3.243056137,0.001182549,0.010284594,
ENSG00000153130,1132.753542,0.180161231,0.066947977,2.691063119,0.007122472,0.044237532,
ENSG00000106554,6181.833014,0.180126199,0.048850787,3.687273221,0.00022667,0.002545444,
ENSG00000087510,4288.564255,0.180111329,0.048732496,3.695918425,0.000219093,0.002474376,
ENSG00000237214,5887.117772,0.179918786,0.057438782,3.132357238,0.001734087,0.014173237,
ENSG00000006704,2207.080873,0.17984196,0.060817894,2.957056683,0.00310591,0.022890399,
ENSG00000110911,1491.507071,0.179656299,0.064816799,2.771755193,0.005575495,0.036497783,
ENSG00000235587,9619.692334,0.179614878,0.059654669,3.010910631,0.002604655,0.019873725,
ENSG00000139289,2199.844637,0.179403526,0.054930554,3.266006126,0.001090759,0.009621147,
ENSG00000164284,1452.649216,0.179096336,0.065299392,2.742695318,0.00609372,0.039166813,
ENSG00000104687,3860.24874,0.178966031,0.051709294,3.461003182,0.000538166,0.005319003,
ENSG00000008394,4298.176892,0.178747057,0.050898044,3.511864942,0.000444974,0.004514914,
ENSG00000064115,2393.397025,0.178583111,0.056465961,3.162668404,0.001563303,0.012977998,
ENSG00000213326,2573.110222,0.178564966,0.059754954,2.988287243,0.002805458,0.021077652,
ENSG00000146278,2191.940705,0.178210983,0.064462497,2.764568394,0.005699816,0.037178343,
ENSG00000005486,1769.407249,0.178051507,0.061945616,2.874319745,0.004048988,0.028176021,
ENSG00000230409,2811.215075,0.177861333,0.055325921,3.214792082,0.00130539,0.011188265,
ENSG00000175793,2810.90217,0.177231577,0.054263811,3.266110033,0.001090359,0.009621147,
ENSG00000137802,2679.619092,0.177110502,0.058605514,3.022079157,0.002510449,0.019227952,
ENSG00000205978,1791.324422,0.176889547,0.06677199,2.649157944,0.008069261,0.048775191,
ENSG00000215114,1873.131931,0.176761256,0.065555536,2.696358955,0.007010208,0.04372631,
ENSG00000259531,1479.597632,0.176178353,0.060924661,2.891741199,0.003831134,0.026968283,
ENSG00000115234,2999.553901,0.175954691,0.051480703,3.417876578,0.000631117,0.006089887,
ENSG00000155463,2562.403173,0.17581982,0.056278706,3.124091403,0.00178355,0.014514184,
ENSG00000164050,1783.588232,0.175730549,0.062505959,2.811420739,0.004932324,0.032964202,
ENSG00000104915,1422.496326,0.175683262,0.062512155,2.81038563,0.004948217,0.033059423,
ENSG00000167468,4143.997166,0.174813586,0.054870703,3.185918452,0.001442953,0.012150442,
ENSG00000125148,9758.491346,0.173945363,0.058973231,2.949564734,0.003182219,0.023315383,
ENSG00000105281,8463.479811,0.173877909,0.051193116,3.396509551,0.000682512,0.006501499,
ENSG00000099797,2067.563036,0.172994015,0.056746489,3.048541297,0.002299553,0.017920101,
ENSG00000130479,2087.997621,0.17270017,0.064055167,2.696116133,0.00701532,0.04372631,
ENSG00000144681,2390.897565,0.172578915,0.055485552,3.110339684,0.001868723,0.015075508,
ENSG00000179218,34943.01149,0.172226277,0.041961593,4.10437888,4.05E-05,0.000582169,
ENSG00000213290,2495.007027,0.17182938,0.057562176,2.985109166,0.002834771,0.02125814,
ENSG00000232346,7823.947266,0.171387451,0.050921207,3.365738193,0.000763391,0.007110121,
ENSG00000156136,2169.686519,0.170995725,0.057088542,2.995272249,0.002742,0.020709315,
ENSG00000256849,1926.209543,0.170393292,0.059262735,2.875218151,0.004037484,0.028105704,
ENSG00000147548,4771.413392,0.170202632,0.054689753,3.112148465,0.001857311,0.014997336,
ENSG00000166710,14364.20869,0.169777563,0.041898372,4.05212794,5.08E-05,0.000707596,
ENSG00000071859,2024.527916,0.169498906,0.056572672,2.996126932,0.002734326,0.020659123,
ENSG00000239559,1851.225737,0.169420631,0.059994566,2.823932932,0.004743831,0.031981062,
ENSG00000230903,4470.340976,0.169316725,0.052653099,3.21570294,0.001301255,0.011162341,
ENSG00000115993,2372.673393,0.168712184,0.053171876,3.172959008,0.001508938,0.012583881,
ENSG00000079432,3504.644228,0.168672559,0.057489586,2.9339672,0.003346596,0.024210698,
ENSG00000197102,33948.74799,0.167723572,0.039271298,4.270894518,1.95E-05,0.000305573,
ENSG00000219451,2380.27745,0.167713492,0.061437419,2.72982646,0.006336767,0.040299353,
ENSG00000138018,5152.815362,0.166562311,0.050192422,3.318475248,0.000905103,0.008216687,
ENSG00000181924,2186.088443,0.166308812,0.061332982,2.711572236,0.006696495,0.042160007,
ENSG00000111321,6858.429901,0.166229643,0.049517561,3.356983693,0.000787978,0.007322142,
ENSG00000165672,2058.304467,0.1660375,0.055543553,2.989320853,0.002795984,0.021022197,
ENSG00000135404,7334.39118,0.166025133,0.045399798,3.656957504,0.000255227,0.002809591,
ENSG00000213442,16548.37833,0.166013072,0.053491439,3.103544701,0.001912173,0.015353943,
ENSG00000143674,2272.539909,0.165275135,0.054751408,3.018646304,0.002539068,0.019424932,
ENSG00000157870,1671.442582,0.165231998,0.06205151,2.662819956,0.007748886,0.047278598,
ENSG00000175567,4983.896784,0.164882818,0.048153041,3.424141332,0.000616745,0.005968408,
ENSG00000197872,2500.521015,0.164399657,0.053274046,3.085923985,0.002029207,0.01619657,
ENSG00000137312,3569.167739,0.163788876,0.047418835,3.45408895,0.000552155,0.005429662,
ENSG00000131408,1776.958267,0.163634283,0.05992658,2.730579367,0.006322311,0.040253684,
ENSG00000127948,2964.570598,0.163545878,0.05342246,3.061369303,0.002203272,0.017298396,
ENSG00000142192,13006.8827,0.16335582,0.040591393,4.024395513,5.71E-05,0.00078333,
ENSG00000226415,8213.223989,0.162234021,0.04814226,3.36988792,0.000751988,0.007016921,
ENSG00000138246,3847.385524,0.162104865,0.056702534,2.858864567,0.004251603,0.0293219,
ENSG00000182979,3782.961015,0.16208424,0.056807657,2.853211166,0.004327985,0.029766937,
ENSG00000169957,1666.602557,0.161680762,0.059047288,2.738157272,0.006178452,0.039593335,
ENSG00000236552,26557.61868,0.16125643,0.060872728,2.64907515,0.008071238,0.048775191,
ENSG00000185641,8619.47226,0.16098567,0.045414641,3.544796693,0.000392916,0.004060536,
ENSG00000163348,1892.480152,0.16051069,0.060727199,2.64314331,0.008214026,0.049441995,
ENSG00000155508,1960.846421,0.160089927,0.057049856,2.806140797,0.005013878,0.03343939,
ENSG00000130340,2216.322743,0.159861661,0.05597481,2.8559572,0.00429073,0.029541042,
ENSG00000000003,1655.017519,0.15902795,0.058957483,2.697332748,0.006989739,0.04365056,
ENSG00000181885,4408.076634,0.159004665,0.049760531,3.195397309,0.001396385,0.011792084,
ENSG00000007062,8053.209148,0.158860124,0.044348191,3.582110572,0.000340829,0.003596252,
ENSG00000185896,6947.590777,0.158836457,0.045161893,3.517046072,0.000436378,0.004438904,
ENSG00000105220,13930.82891,0.158508647,0.053090974,2.985604444,0.002830185,0.021239601,
ENSG00000179091,3031.390102,0.158470236,0.053747076,2.948443828,0.003193782,0.023366014,
ENSG00000135477,4375.16074,0.157750641,0.05312787,2.969263402,0.002985146,0.022162447,
ENSG00000100605,5091.172672,0.157264332,0.045648018,3.445151386,0.00057074,0.005576926,
ENSG00000161249,1677.017783,0.157190194,0.059096023,2.659911536,0.007816118,0.047554757,
ENSG00000116237,5849.545517,0.157015549,0.044541463,3.525154714,0.000423236,0.004327126,
ENSG00000062716,4733.178822,0.156659494,0.05887323,2.660963098,0.00779175,0.047478389,
ENSG00000116584,2256.556538,0.156406348,0.054635701,2.862713309,0.004200304,0.029007945,
ENSG00000051382,2597.945824,0.15631268,0.053780325,2.906503061,0.003654933,0.025964501,
ENSG00000110090,8065.804505,0.15600991,0.044165547,3.532389422,0.000411822,0.004227376,
ENSG00000140443,4120.83724,0.155883155,0.052647658,2.960875356,0.003067661,0.022666165,
ENSG00000264281,2742.593184,0.155581746,0.052965678,2.937406876,0.003309696,0.023995591,
ENSG00000241061,3232.465857,0.155554679,0.052372847,2.970139822,0.002976642,0.022123842,
ENSG00000159063,1739.793096,0.155352036,0.057761292,2.689552659,0.007154786,0.044405204,
ENSG00000055609,11725.32587,0.15530482,0.050402887,3.081268337,0.002061208,0.016412869,
ENSG00000143543,4467.385735,0.155160657,0.051696011,3.001404854,0.00268737,0.020373307,
ENSG00000214535,4849.258029,0.155087306,0.049391655,3.13994956,0.001689769,0.013878767,
ENSG00000131238,3777.663258,0.154965331,0.047058228,3.293054917,0.000991051,0.008884524,
ENSG00000114439,2817.988498,0.15462491,0.057531075,2.687676364,0.00719511,0.044627894,
ENSG00000126016,2125.332905,0.154311615,0.05586267,2.762338671,0.005738892,0.037406965,
ENSG00000230383,2384.048654,0.154288551,0.05719707,2.697490474,0.006986428,0.043643453,
ENSG00000111907,4177.52001,0.154231128,0.048559551,3.176123452,0.001492574,0.012488886,
ENSG00000105364,2854.734545,0.154173043,0.057610476,2.676128613,0.007447806,0.045827387,
ENSG00000167754,19776.79899,0.154170763,0.052818763,2.918863591,0.003513099,0.025198037,
ENSG00000141905,3580.85752,0.153961078,0.056428605,2.728422535,0.006363804,0.040432894,
ENSG00000235449,1937.100669,0.153941412,0.057514997,2.67654386,0.007438583,0.04578466,
ENSG00000087460,23036.24737,0.153568771,0.0416402,3.687993151,0.00022603,0.002539674,
ENSG00000134330,2069.428118,0.1523369,0.055669227,2.736465152,0.006210317,0.039748189,
ENSG00000055163,2171.858955,0.151455103,0.056627308,2.674594811,0.007481962,0.045994068,
ENSG00000198752,7638.842818,0.150430613,0.047043245,3.197709102,0.001385239,0.011727543,
ENSG00000173193,2631.499793,0.150381746,0.055525139,2.708354244,0.006761781,0.042438042,
ENSG00000176463,4297.951817,0.149835597,0.054579503,2.74527227,0.006046071,0.038978865,
ENSG00000167815,2789.381801,0.14978044,0.053215327,2.814610878,0.004883633,0.032693163,
ENSG00000173402,10695.89733,0.149210037,0.052004523,2.869174215,0.004115451,0.028539662,
ENSG00000184216,24071.51441,0.148858704,0.040205179,3.702475857,0.000213506,0.002428839,
ENSG00000206527,7155.736759,0.148760902,0.04503059,3.303552155,0.000954682,0.008585301,
ENSG00000103126,3538.121999,0.148507906,0.051248174,2.897818503,0.00375768,0.026577181,
ENSG00000003056,3501.470126,0.148195536,0.049257797,3.008570108,0.002624802,0.020004658,
ENSG00000100528,2780.308153,0.148120192,0.052125558,2.841603982,0.004488721,0.030620851,
ENSG00000147044,2307.219225,0.147588444,0.054602082,2.702981978,0.006872047,0.043049401,
ENSG00000254244,5214.480453,0.147446257,0.04528785,3.255757458,0.001130903,0.00990403,
ENSG00000110107,3169.669378,0.147021078,0.05202174,2.826146884,0.004711166,0.031798256,
ENSG00000076554,4172.565065,0.146230117,0.049187996,2.972882193,0.002950177,0.021943372,
ENSG00000160007,11369.45105,0.14428893,0.042379361,3.404698124,0.000662372,0.006345761,
ENSG00000123575,3376.738134,0.144276706,0.049699187,2.902999351,0.003696074,0.026191932,
ENSG00000108819,6704.842428,0.144263578,0.049977634,2.886562774,0.00389475,0.027310833,
ENSG00000168710,5410.832612,0.144257927,0.048483454,2.975405338,0.002926016,0.021812122,
ENSG00000111144,3421.467278,0.143625279,0.049540886,2.899126184,0.003742043,0.026480323,
ENSG00000140264,8508.571127,0.143288277,0.043379838,3.303107683,0.000956197,0.008595074,
ENSG00000079337,5792.376604,0.142313842,0.044829916,3.174528436,0.001500802,0.012542059,
ENSG00000164961,3638.915828,0.141439117,0.053268597,2.65520634,0.007925991,0.048106695,
ENSG00000100596,2764.841637,0.141245918,0.052294761,2.700957325,0.006914021,0.043298841,
ENSG00000118816,13118.12059,0.141004958,0.039665353,3.554864554,0.000378174,0.003922309,
ENSG00000101224,6946.271624,0.140922022,0.048665889,2.895704267,0.003783087,0.026695548,
ENSG00000225733,6203.595542,0.140278429,0.044506012,3.151898465,0.001622127,0.013410916,
ENSG00000213866,10836.07363,0.140277485,0.044404566,3.159077979,0.001582691,0.013133527,
ENSG00000183405,6298.253179,0.140276924,0.042616115,3.291640357,0.000996049,0.008917391,
ENSG00000005893,5897.044778,0.140015869,0.050081067,2.795784481,0.005177391,0.034362006,
ENSG00000135677,2906.837208,0.139459461,0.050784444,2.74610587,0.00603073,0.03889482,
ENSG00000164951,4835.639369,0.139417849,0.047327122,2.945834108,0.003220851,0.02352978,
ENSG00000084774,6917.762471,0.139362298,0.042170805,3.304710432,0.000950746,0.008569081,
ENSG00000177565,42453.45094,0.139354192,0.043908174,3.173764211,0.001504759,0.012564673,
ENSG00000204394,2770.723736,0.138746307,0.051977327,2.669362117,0.007599547,0.046589837,
ENSG00000212802,10456.40684,0.137193708,0.051621686,2.657675839,0.007868153,0.047822113,
ENSG00000226243,7628.502078,0.13704909,0.050324534,2.723305681,0.006463222,0.040986787,
ENSG00000175061,3807.03375,0.136804065,0.049597378,2.758292267,0.005810422,0.037752711,
ENSG00000196305,6652.484837,0.136573685,0.048280699,2.828742938,0.004673122,0.031610444,
ENSG00000254612,3368.804807,0.135892661,0.05133301,2.647276314,0.008114302,0.048997995,
ENSG00000197081,4147.021073,0.135216716,0.049089311,2.754504263,0.005878112,0.038093453,
ENSG00000218227,19046.73596,0.133857621,0.046469534,2.880545818,0.003969872,0.027747544,
ENSG00000089693,4980.671659,0.133722712,0.046654772,2.866217267,0.00415409,0.028767899,
ENSG00000137970,6780.2102,0.132846392,0.047798513,2.779299696,0.005447624,0.035759201,
ENSG00000144567,4189.48666,0.130003197,0.047603539,2.730956585,0.006315079,0.040225091,
ENSG00000070214,5465.798303,0.129823404,0.043922875,2.955712802,0.003119474,0.022955092,
ENSG00000198146,4140.968197,0.128000416,0.048010827,2.666073956,0.007674281,0.046933425,
ENSG00000234782,7475.86813,0.12797227,0.04601569,2.781057307,0.005418217,0.035630764,
ENSG00000073111,8025.194489,0.127507909,0.043335601,2.942336252,0.00325746,0.023719599,
ENSG00000166734,6646.188833,0.127383892,0.047309111,2.69258689,0.007090006,0.044125842,
ENSG00000214485,6414.698392,0.127023539,0.046550999,2.728696313,0.006358523,0.040412125,
ENSG00000224415,4060.502597,0.126214769,0.047624937,2.650182399,0.008044833,0.048704486,
ENSG00000104635,5595.219546,0.126066078,0.046358176,2.719392538,0.006540194,0.041396504,
ENSG00000110092,36575.70251,0.124331388,0.046440117,2.677241094,0.00742312,0.045745545,
ENSG00000214110,9476.953975,0.124187602,0.042654936,2.911447421,0.003597585,0.025656895,
ENSG00000228232,28341.57149,0.122870404,0.04498937,2.731098562,0.006312359,0.040220518,
ENSG00000160131,6426.03229,0.121842386,0.043833808,2.779644145,0.00544185,0.035759201,
ENSG00000247556,5023.321008,0.121432323,0.045944781,2.643005793,0.008217363,0.049441995,
ENSG00000168672,6301.757406,0.120466292,0.043542828,2.766616164,0.00566414,0.036985111,
ENSG00000165678,8038.842361,0.120140397,0.041826474,2.872352951,0.004074276,0.028302978,
ENSG00000117362,8184.903065,0.116502214,0.041200313,2.827702179,0.00468834,0.03170271,
ENSG00000146701,6719.711681,0.115537498,0.043683294,2.644889794,0.008171753,0.049294456,
